url,recipe_name,rating,number_of_ratings,prep_time,cook_time,instructions,serving_count,protein,fiber,calories,fat,carbohydrates,sodium
https://www.budgetbytes.com/southwest-tofu-scramble/,Southwest Tofu Scramble,5,8,5 minutes,10 minutes,"1. Remove the tofu from the package and drain the excess liquid (no need to press the tofu). Place the tofu in a bowl and use your hands to break it into crumbles.
2. In a small bowl, combine the turmeric, cumin, chili powder, garlic powder, salt, and pepper.
3. Sprinkle the spice mix over the crumbled tofu and then gently stir until the tofu is evenly coated in spices.
4. Heat a large non-stick skillet over medium heat. Add the cooking oil to the skillet, swirl to coat the surface, then add the tofu.
5. Cook the tofu for about five minutes, stirring occasionally, or until heated through. The color of the turmeric will brighten as it cooks.
6. Drain the canned tomatoes well, then add them to the skillet. Stir to combine, then cook another five minutes or until heated through.
7. Taste the tofu and adjust the seasonings to your liking. Sprinkle the sliced green onions over top, then serve.",3,13,3,176,11,8,407
https://www.budgetbytes.com/southwest-tortilla-baked-eggs/,Southwest Tortilla Baked Eggs,5,9,10 minutes,20 minutes,"1. Preheat the oven to 350ºF. Brush the olive oil over the inside surface of a circular baking dish.
2. Press the tortilla down into the baking dish so that the edges fold up the sides of the dish. It may help to microwave the tortilla for a few seconds first to make it more pliable.
3. Sprinkle 1/2 of the shredded cheddar into the bottom of the tortilla. Dice the bell pepper and add it on top of the cheese along with the diced green chiles.
4. Crack four eggs into the dish on top of the vegetables and cheese. Season with a pinch fo salt and pepper.
5. Top with the remaining shredded cheese.
6. Bake the eggs for about 20 minutes, or until the whites are set and the yolks are still a bit liquid. You can shake the dish a bit to easily see how much the eggs are set.
7. After baking, spoon a couple tablespoons of salsa over the tortilla baked eggs and sprinkle the sliced green onion over top.
8. Loosen the tortilla by sliding a knife around the edge between the tortilla and dish, then slide the tortilla baked eggs out of the dish and use a large knife to cut it into quarters. Serve hot and enjoy!",2,22.05,1.6,371.7,24.5,15.55,902.6
https://www.budgetbytes.com/soy-dijon-pork-tenderloin/,Soy Dijon Pork Tenderloin,4.98,34,2 hours,45 minutes,"1. Stir together the dijon mustard, soy sauce, 2 tablespoons olive oil, brown sugar, pepper, and minced garlic in a bowl. Place the pork tenderloin and prepared dijon marinade into a large zip top bag. Massage the bag to make sure the marinade covers all surface of the tenderloin. Refrigerate for at least two hours.
2. When ready to prepare the tenderloin, heat 1 tablespoon of olive oil in a large skillet over medium heat. Preheat the oven to 400 degrees. Remove the excess marinade from the tenderloin and then when the oil in the skillet is hot (it should look wavy on the surface), add the tenderloin to the skillet. Cook the tenderloin for about five minutes on each side or until golden brown. Remove the skillet from the heat.
3. Transfer the browned tenderloin to a baking sheet lined with foil. Bake the tenderloin in the preheated oven for 30 minutes or until the internal temperature reaches 145 degrees.
4. While the tenderloin is baking, prepare the pan sauce. Add the butter to the still warm skillet (heat off) and allow it to melt. Either add 1/4 cup of the marinade or 1 tablespoon each of dijon and brown sugar to the skillet. Also add 1 cup of vegetable broth. Place the skillet over medium heat and whisk the mixture until all of the browned bits on the bottom of the skillet have dissolved off. Allow the mixture to simmer, whisking occasionally, until the volume has reduced by about half (about 15-20 min). NOTE: Never re-use the raw, uncooked marinade and never marinate at room temperature.
5. When the tenderloin is finished, allow it to rest for 5-10 minutes before slicing. Spoon some of the pan sauce over top and slice into 12-16 pieces. Serve with more pan sauce.",4,30.98,0.1,302.33,17.75,8.18,1319.58
https://www.budgetbytes.com/soy-marinated-tofu-bowls-spicy-peanut-sauce/,Soy Marinated Tofu Bowls with Spicy Peanut Sauce,4.9,46,20 minutes,1 hour,"1. Begin by pressing the tofu for about 30 minutes to remove the excess moisture. Place the block of tofu between two flat plates, rimmed baking sheets, or cutting boards and place something heavy on top, like a cast iron skillet or a pot full of water. If using cutting boards or something without a rim to hold in the water that seeps out, place paper towels or a clean dishcloth under the tofu to catch the liquid as it is expelled.
2. While the tofu is pressing, begin the rice. Cook your rice according to the package directions, making sure to include salt. Once the rice has cooked, fluff it with a fork and then drizzle 1/2 Tbsp toasted sesame oil over top. Fold the oil into the rice, making sure not to stir too vigorously, then repeat with the second 1/2 Tbsp of sesame oil. The rice should now have a wonderful toasty nutty flavor and aroma. Set the rice aside.
3. Once the tofu has pressed, pour off the excess liquid. Slice the block of tofu into 16 triangles (I cut the thickness of the block in half, then cut the stacked halves into quarters, and each piece into two triangles). Place the tofu pieces in a shallow bowl or dish.
4. In a small bowl, stir together the ingredients for the tofu marinade: oil, soy sauce, minced garlic, and brown sugar. Pour the marinade over the tofu pieces and turn them all to make sure all sides are coated. Allow the tofu to marinate for about 20 minutes, turning the pieces once or twice during that time. After 20 minutes, most of the marinade should be absorbed.
5. While the tofu is marinating and the rice is cooking prepare the spicy peanut sauce. In a bowl stir together the peanut butter, sriracha, soy sauce, grated ginger, brown sugar, and enough hot water to create a smooth sauce (3-4 Tbsp). Set the sauce aside.
6. Once the tofu has marinated, heat a large non-stick skillet over medium flame. Add just a splash of oil to the skillet (about 1 tsp) and swirl to coat the skillet. Add the tofu pieces and any remaining marinade, and cook on each side until deeply browned.
7. Once the tofu pieces are browned, remove them from the skillet and add the snap peas. Quickly sauté the snap peas in the skillet until they turn bright green and are still crisp. You just want to remove the raw edge. Remove them from the skillet to prevent over cooking.
8. To build the bowls, add about 1.5 cups sesame rice to each bowl and then top with 1/4 of the tofu pieces and snap peas. Drizzle spicy peanut sauce over each bowl and then sprinkle sliced green onions and sesame seeds over each.",4,23.18,7.2,654.75,24.7,88.35,948.63
https://www.budgetbytes.com/spaghetti-carbonara/,Spaghetti Carbonara,4.76,37,10 minutes,15 minutes,"1. Fill a large pot with water for the pasta and season with salt. Place a lid on the pot and bring it up to a boil over high heat.
2. While waiting for the water to boil, cut the bacon into small pieces. Cook the bacon in a large skillet over medium-low heat until brown and crispy. Remove the cooked bacon from the skillet, then turn the heat down to low. Mince two cloves of garlic, add them to the warm skillet, and sauté for about one minute or until fragrant and softened, then turn off the heat.
3. In a medium bowl, whisk together the eggs, 1/2 cup of the Parmesan, and a generous dose of freshly cracked pepper.
4. The water should be boiling at this point, so add the pasta, stir well, and continue to boil the pasta until al dente. Reserve one cup of the starchy pasta cooking water, then drain the pasta in a colander.
5. Add 1/4 cup of the reserved pasta water to the skillet that was used to cook the bacon. Stir the warm water in the skillet and dissolve the browned bits from the surface of the skillet. Add the steaming hot drained pasta to the skillet and toss in the bacon liquid in the skillet.
6. Pour the egg and Parmesan mixture over the hot pasta and immediately begin to stir or toss the pasta. Continue to stir the hot pasta in the egg mixture until a creamy sauce forms. Add the remaining Parmesan, a little more freshly cracked pepper, and the reserved bacon bits, and toss again. If the pasta becomes too thick or dry, add a splash more of the reserved pasta water.
7. Finally, taste the pasta and adjust the salt, Parmesan, or pepper if needed. Top with a pinch or two of roughly chopped parsley leaves.",4,24.23,2.83,537.43,18.18,67.53,759.65
https://www.budgetbytes.com/spaghetti-with-vegetable-meat-sauce/,Spaghetti with Hidden Vegetable Pasta Sauce,4.92,37,15 minutes,30 minutes,"1. Use a cheese grater to grate the zucchini and carrots. You'll want about 1.5 cups of each, but the amount is flexible. Dice the onion and mince the garlic.
2. Add the olive oil and ground beef to a large, deep skillet. Cook the ground beef over medium heat until it is fully browned. Add the diced onion and garlic and continue to sauté a few minutes more, or until the onions are soft and translucent.
3. Add the shredded zucchini and carrots to the skillet along with the basil, oregano, salt, freshly cracked pepper, and a pinch of red pepper. Continue to sauté until the vegetables are wilted (about five minutes).
4. Add the pasta sauce to the skillet and stir to combine. Allow the contents of the skillet to come up to a simmer, then turn the heat down to low and simmer the sauce as you prepare the spaghetti. Stir the sauce occasionally as it simmers.
5. Cook the spaghetti according to the package directions, then drain in a colander. Return the drained spaghetti to the pot with the heat turned off. Add one cup of the prepared sauce to the pasta and stir to coat. Divide the pasta into serving bowls and top with additional sauce.",4,24,7,563,17,80,1105
https://www.budgetbytes.com/spanish-chickpeas-and-rice/,Spanish Chickpeas and Rice,4.82,136,10 minutes,40 minutes,"1. Mince the garlic and add it to a large deep skillet along with the olive oil. Cook over medium-low heat for 1-2 minutes, or just until soft and fragrant. Add the smoked paprika, cumin, oregano, cayenne pepper, and some freshly cracked black pepper to the skillet. Stir and sauté the spices in the hot oil for one more minute.
2. Dice the onion and add it to the skillet. Sauté the onion until it is soft and translucent (about 5 min). Add the rice and sauté for 2 minutes more.
3. Drain the chickpeas and artichoke hearts, then add them to the skillet along with the can of diced tomatoes (with juices), vegetable broth, and a half teaspoon of salt. Roughly chop the parsley and add it to the skillet, reserving a small amount to sprinkle over the finished dish. Stir all the ingredients in the skillet until evenly combined.
4. Place a lid on the skillet and turn the heat up to medium-high. Allow the skillet to come to a boil. Once it reaches a boil, turn the heat down to low and let simmer for 20 minutes. Make sure it’s simmering the whole time and adjust the heat up slightly if necessary to keep it simmering.
5. After simmering for 20 minutes, turn the heat off and let it rest for 5 minutes without removing the lid. Finally, remove the lid, fluff with a fork and top with the remaining chopped parsley. Cut the lemon into wedges and squeeze the fresh juice over each bowl.",4,16.08,15.28,486.25,10.98,83.03,1348.43
https://www.budgetbytes.com/spiced-chickpea-tostadas/,Spiced Chickpea Tostadas,4.85,20,15 minutes,5 minutes,"1. Prepare the lime crema first, so the flavors have a few minutes to blend. Zest the lime, then squeeze the juice into a small bowl. Add about 1 tsp zest, 1 Tbsp juice, the minced garlic, and 1/4 tsp salt to an 8oz. container of sour cream and stir to combine. Set the lime crema aside until ready to use.
2. Rinse and drain the can of chickpeas. Heat 1 Tbsp cooking oil in a large skillet over medium. Once hot, add the chickpeas and the spices (chili powder, smoked paprika, cumin, cayenne, oregano, garlic powder, salt, and some freshly cracked pepper). Stir and cook the chickpeas in the oil and spices for about five minutes, or until you begin to see and hear them gently pop. Remove them from the heat.
3. Wash and slice the radishes VERY THINLY. Pull the cilantro leaves from their stems.
4. To assemble the tostadas, smear a thin layer of guacamole over each tostada shell, then top with a scoop of chickpeas, a few slices of radish, a drizzle or dollop of the lime crema, and a sprinkle of fresh cilantro.",6,7.67,8.32,320.18,20.2,30.73,588.02
https://www.budgetbytes.com/spiced-lentils-with-carrots/,Spiced Lentils with Carrots,4.9,73,10 minutes,40 minutes,"1. Dice the onion, mince the garlic, grate the ginger, and peel and dice the carrots.
2. Add the onion, garlic, ginger, and olive oil to a deep skillet. Sauté over medium heat until the onions are soft and translucent (about five minutes).
3. Add the diced carrots, cumin, cinnamon, allspice, and crushed red pepper to the skillet. Continue to sauté for about two minutes more.
4. Next, add the uncooked lentils, tomato paste, raisins or chopped apricots, and broth to the skillet. Stir until the tomato paste has dissolved into the broth. Place a lid on the skillet and turn the heat up to high.
5. Allow the broth to come to a full boil. Once boiling, turn the heat down to medium-low and let the lentils simmer in the broth with the lid on for 30 minutes, stirring only occasionally.
6. After 30 minutes the lentils and carrots should be very tender. Give the lentils a taste and add salt or pepper if needed (this will depend on the salt content of your broth, I did not add any).
7. Serve the spiced lentils with crusty bread for dipping, or over a bed of polenta or mashed potatoes. Top with chopped fresh parsley if desired.",4,14,18,314,8,49,851
https://www.budgetbytes.com/spicy-hawaiian-pizza/,Spicy Hawaiian Pizza,5,NA,10 minutes,20 minutes,"1. Preheat your oven to 425 degrees. Allow your pizza dough to come to room temperature if frozen or refrigerated. On a lightly floured surface, stretch the dough into a 16 inch round. Spray a perforated pizza pan with non-stick spray and sprinkle it lightly with corn meal (if desired). Transfer the stretched dough onto the pizza pan.
2. Spread the pizza sauce evenly over the dough, leaving a one inch area of crust around the outside edge. Top with cheese, pineapple, diced ham slices and thinly sliced jalapeno.
3. Bake in the fully preheated oven (425 degrees) for 15-20 minutes or until the crust is golden brown and the cheese is melted and bubbly. Enjoy!",4,24.2,3.48,548.2,21.35,64.58,1092.58
https://www.budgetbytes.com/spicy-italian-flat-bread/,Spicy Italian Flatbread,4.73,11,13 hours,18 minutes,"1. The night before, combine the flour, salt, and yeast in a large bowl. Add just enough water to form a shaggy, slightly sticky ball of dough, with no dry flour left on the bottom of the bowl. Loosely cover the dough and let it sit at room temperature for 12-18 hours.
2. When you’re ready to make the pizza, preheat the oven to 450 degrees. Cover a baking sheet with aluminum foil and lightly mist it with non-stick spray. Sprinkle the cornmeal over the prepared baking sheet.
3. Sprinkle a little flour over the fermented dough and on a clean work surface. Scrape the soft dough out of the bowl and gently knead it just a few times. Flatten the dough, then transfer it to the prepared baking sheet. Drizzle one tablespoon of olive oil onto the surface of the dough, then use your hands to spread and stretch it to cover the surface of the baking sheet. It doesn’t need to be perfect.
4. After the dough is stretched, sprinkle the Italian seasoning over the surface. Thinly slice the red onion, salami, and provolone. Roughly chop the artichokes, if desired, or just break them up with your hands. Spread the onion, salami, provolone, and artichokes over the surface of the dough. Lastly, top with a generous sprinkle of crushed red pepper.
5. Bake the flatbread in the fully preheated oven for 15-18 minutes, or until golden brown on the edges and the cheese is bubbled and browned. Cut into eight equal pieces and serve.",4,19.6,3.88,447.93,16.93,53.8,1238.98
https://www.budgetbytes.com/spicy-orecchiette-with-chicken-sausage-and-kale/,Spicy Orecchiette with Chicken Sausage and Kale,4.88,25,5 minutes,15 minutes,"1. Cook the orecchiette according to the package directions. Before draining the orecchiette in a colander, reserve about 1/3 cup of the starchy pasta water.
2. While the orecchiette is cooking, begin preparing the rest of the recipe. Slice the chicken sausage into medallions.
3. Add the olive oil and chicken sausage to a large pot and sauté over medium until the chicken sausage begins to brown (about 5 minutes).
4. Add the minced garlic and butter to the pot with the sausage and continue to sauté for one more minute.
5. Next, add the chopped kale and reserved pasta water. Turn the heat down to medium-low and continue to cook and stir until the kale has wilted (about 2-3 minutes). Use your spoon to dissolve any browned bits off the bottom of the pot as you stir.
6. Remove the pot from the heat and stir in the cooked and drained orecchiette. If the pasta and kale are still steaming heavily, let the contents of the pot cool for about 5 minutes, stirring occasionally to release steam. You want the Parmesan to coat the pasta, but not melt.
7. Once the pasta and kale is hot, but not steaming, add the grated Parmesan, crushed red pepper, salt, and about 15-20 cranks of a pepper mill. Stir to combine, then taste and add more salt if needed. Serve warm.",4,24.1,3.48,468.75,23.08,48.15,850.65
https://www.budgetbytes.com/spicy-pickled-carrots/,Spicy Pickled Carrots,4.89,18,15 minutes,7 minutes,"1. Peel and slice the carrots into ¼-inch thick slices. Slice the red onion and jalapeño into ¼-inch thick slices as well.
2. Add the water, vinegar, oil, cumin, oregano, salt, and pepper to a pot. Bring the brine to a boil.
3. Carefully add the sliced vegetables to the boiling brine, then continue to boil for about 5 minutes.
4. After boiling for 5 minutes, remove the pot from the heat and carefully transfer the vegetables and all of the brine into jars or another heat-proof container.
5. Store the pickled carrots in an air-tight container in the refrigerator for 3-4 weeks.",8,1,2,101,7,6,624
https://www.budgetbytes.com/spicy-pineapple-cucumber-salad/,Spicy Pineapple Cucumber Salad,5,12,10 minutes,NA,"1. Thaw the pineapple chunks and chop the cucumber into pieces roughly the same size as the pineapple chunks. Roughly chop the cilantro.
2. Prepare the dressing by whisking together the gochujang, rice vinegar, and sugar until dissolved.
3. Combine the cucumber, pineapple, cilantro, and dressing in a bowl. Serve immediately, or refrigerate until ready to eat. Stir the salad just before eating to redistribute the dressing.",4,1,2,75,1,18,104
https://www.budgetbytes.com/spicy-roasted-cauliflower-cheese-sauce/,Spicy Roasted Cauliflower with Cheese Sauce,4.94,32,5 minutes,30 minutes,"1. Preheat the oven to 400ºF. In a small bowl combine the smoked paprika, garlic powder, cayenne, salt, and some freshly cracked pepper.
2. Spread the frozen cauliflower florets out onto a baking sheet (no need to thaw first), then drizzle with olive oil and sprinkle the spices over top. Toss the cauliflower in the oil and spices until they are fairly evenly coated.
3. Transfer the seasoned cauliflower to the preheated oven and roast for 30 minutes, stirring once half way through.
4. About half way through the roasting time, begin the cheese sauce. Add the evaporated milk and butter to a small sauce pot. Heat over medium, while stirring, until the butter has melted and the evaporated milk is hot. This should only take a couple of minutes.
5. Turn the heat under the evaporated milk to LOW and begin whisking in the shredded cheddar, one handful at a time, making sure the cheese is fully melted before adding the next handful. Once all the cheese is melted into the evaporated milk the sauce will thicken. If it’s still very liquidy, keep the sauce over low heat and whisk constantly until it thickens. Often the cheese appears to be completely melted, but it has not yet totally emulsified. Remove the cheese sauce from the heat until ready to serve.*
6. Once the cauliflower has finished roasting, divide it into bowls or place it in a serving platter, then pour the cheese sauce over top. Serve immediately.",2,22,5,493,38,20,844
https://www.budgetbytes.com/spicy-sausage-broccoli-pasta/,Spicy Sausage and Broccoli Pasta,4.69,16,5 minutes,25 minutes,"1. Bring a large pot of water to a boil and cook the pasta according to the package directions (boil for 7-10 minutes or until al dente). Drain in a colander.
2. While the pasta is cooking, begin the rest of the dish. Mince the garlic. Heat 2 Tbsp of olive oil in a large skillet over medium heat. Add the minced garlic and saute for 1-2 minutes. Add the red pepper flakes and saute for 1 minute more.
3. Squeeze the Italian sausage out of the casing into the skillet. Break it up with a spatula as it cooks. Saute until cooked through. Add the broccoli (thaw before hand) to the skillet and saute for 3-5 minutes or just until the broccoli is tender. Turn off the burner to prevent the broccoli from over cooking (it will begin to turn an olive green color if it overcooks).
4. When the pasta is cooked and drained, add it to the skillet with the sausage and broccoli. Stir to coat it in the garlic and red pepper infused oil. Sprinkle with salt and freshly cracked pepper to taste. Sprinkle with shredded cheese, stir, and serve warm!",8,17.96,3.61,403.31,15.83,47.39,436.95
https://www.budgetbytes.com/spicy-seafood-pasta-tomato-butter-sauce/,Spicy Seafood Pasta with Tomato Butter Sauce,4.67,15,5 minutes,45 minutes,"1. Add 2 Tbsp butter to a large skillet and place over medium heat. Once the butter is melted and sizzling add the frozen seafood mix. Stir and cook until the shrimp have turned pink and opaque (3-5 minutes). Be careful not to overcook the seafood. It should still be soft and supple. Remove the seafood from the skillet to a clean bowl and set it aside.
2. Mince the garlic and add it to the skillet with two additional tablespoons butter. Sauté the garlic in the butter and the juices from the seafood for 1-2 minutes, or just until it has softened and becomes very fragrant.
3. Add the can of whole peeled tomatoes with their juices and 1/4 tsp red pepper flakes (optional). Use a spatula or spoon to break the tomatoes into pieces. Let the skillet come up to a simmer over medium heat, then turn the heat down to meidum-low. Continue to simmer the skillet, stirring occasionally, for 30 minutes. Continue to break the tomatoes into smaller bits every time you stir.
4. After simmering the sauce for about 15 minutes, bring a large pot of water to a boil for the pasta. Cook the pasta in the boiling water for 7-10 minutes, or until al dente. Drain the pasta in a colander.
5. Once the sauce is finished simmering, add 1/2 tsp of salt. Stir to combine, taste, and adjust the salt more if needed.
6. Add the cooked seafood back to the skillet along with any juices that may have accumulated in the bowl. Also add the cooked and drained pasta. Toss the pasta and seafood in the sauce until everything is evenly coated. Top the pasta with a handful of chopped fresh parsley, if desired.",4,19.88,3.63,413.75,12.9,52.58,721.85
https://www.budgetbytes.com/spicy-shrimp-tomato-pasta/,Spicy Shrimp Tomato Pasta,4.68,55,5 minutes,20 minutes,"1. Bring a large pot of water to a boil, add the pasta, and continue to boil for 7-10 minutes, or until tender. Drain the pasta in a colander.
2. While the pasta is cooking, add the olive oil and butter to a large skillet and place over medium heat. Mince the garlic while waiting for the butter to melt.
3. Rinse the shrimp with cool water and allow the excess water to drain away. Add the shrimp and minced garlic to the skillet. Saute the shrimp and garlic for 3-5 minutes, or just until the shrimp turns opaque and slightly pink (no longer grey and translucent). Remove the shrimp from the skillet and set it aside until later.
4. Add the can of tomatoes with juices to the skillet, along with the crushed red pepper flakes, salt, and some freshly cracked pepper. Stir to combine and let the sauce simmer over medium heat for about five minutes.
5. When the sauce has thickened slightly, add the cooked and drained pasta. Toss to coat in the sauce. Add the cooked shrimp back to the skillet and toss to combine with the pasta. Taste and adjust the salt if needed.
6. Roughly chop a handful of parsley leaves and sprinkle over top before serving.",4,20.1,4,378.7,11.8,48.03,517.6
https://www.budgetbytes.com/spicy-sweet-potato-fries/,Spicy Sweet Potato Fries,5,3,10 minutes,45 minutes,"1. Preheat the oven to 400ºF. Line a large baking sheet with parchment paper.
2. Peel and slice the sweet potatoes into 1/4-1/2 inch wide fries. Place the cut fries on the prepared baking sheet and drizzle with cooking oil. Toss the fries until they are well coated in oil. Spread the sweet potatoes back out over the baking sheet so they're in a single layer.
3. Transfer the baking sheet to the fully preheated oven and bake for about 45 minutes, stirring every 20 minutes or so, or until the the sweet potatoes are browned and blistered.
4. After the sweet potato fries have baked, season to your liking with Creole seasoning or spicy seasoning salt. Serve immediately.",4,2.95,5.4,303,13.03,37.85,783
https://www.budgetbytes.com/spicy-tuna-guacamole-bowls/,Spicy Tuna Guacamole Bowls,4.7,33,15 minutes,NA,"1. Cook the edamame according to the package directions (mine instructed to microwave for 5 minutes). Allow the edamame to cool.
2. Dice the cucumber and shred the carrot using a large box or cheese grater.  Drain the tuna and roughly chop the cilantro.
3. To build the bowls, place 3/4 cup of cooked rice in the bottom of each bowl. Top with 1/4 cup edamame, 1/2 a can of tuna, 1/4 cup guacamole, a handful of diced cucumber, a pinch of shredded carrots, and a few pieces of fresh cilantro. Drizzle sriracha over top, add a pinch or two of sesame seeds, then serve or refrigerate up to four days.",4,22.95,7.5,395.43,12.03,50.1,980.2
https://www.budgetbytes.com/spinach-and-chickpea-rice-pilaf/,Spinach and Chickpea Rice Pilaf,4.62,42,10 minutes,30 minutes,"1. Zest the lemon, set the zest aside, then squeeze the juice into a small bowl. Thaw the spinach in the microwave and then squeeze out the excess liquid.
2. Mince the garlic and dice the onion. Sauté the onion and garlic in olive oil over medium heat in a deep skillet until the onion are soft and translucent (about 3-5 minutes).
3. Add the smoked paprika, oregano, cumin, and dry rice to the skillet. Stir and cook over medium heat for about 2 minutes to toast the rice and spices. You should hear the rice popping and it should begin to look slightly translucent.
4. Drain the chickpeas and add them to the skillet along with the spinach. Add about 2 Tbsp of the lemon juice and the vegetable broth to the skillet, then stir the ingredients to combine.
5. Place a lid on the skillet and turn the heat up to medium-high. Allow it to come to a boil, then immediately turn it down to low or just above low. Let the skillet continue to simmer for 15 minutes, with the lid in place. After 15 minutes, turn the heat off and let it sit undisturbed for an additional 5 minutes.
6. Remove the lid and fluff the skillet with a fork to redistribute the chickpeas and spinach. Sprinkle the lemon zest and crumbled feta over the skillet just before serving.",4,8.5,5.3,268.6,8.2,41.4,554.5
https://www.budgetbytes.com/spinach-and-feta-mashed-potatoes/,Spinach and Feta Mashed Potatoes,5,7,20 minutes,8 minutes,"1. Wash the potatoes well, then prick the skin several times with a fork. Place the potatoes on a microwave safe plate and microwave on high for 5 minutes. Pierce the potatoes in the center with a fork to test for doneness. If they still feel crunchy in the center, microwave longer, one minute at a time, until they are tender in the middle (mine took about 8 minutes).
2. Let the potatoes cool for just a few minutes. Slice the potatoes into several pieces to make them easier to mash, then transfer to a large bowl. Add the butter, garlic powder, salt, some freshly cracked pepper, and milk. Mash the potatoes until the butter is melted and the seasonings are evenly distributed.
3. Add the fresh spinach and stir it into the potatoes. Allow the residual heat of the potatoes to partially wilt the spinach. Leaving the spinach only partially wilted gives the potatoes more texture and volume.
4. Finally, crumble the feta cheese over top and fold it into the potatoes. Taste the potatoes and adjust the salt, pepper, or butter if needed.",6,6.05,2.68,216.77,6.38,35.33,396.75
https://www.budgetbytes.com/spinach-and-feta-turkey-meatballs/,Spinach and Feta Turkey Meatballs,4.93,52,10 minutes,20 minutes,"1. Roughly Chop the spinach. Heat a large skillet over medium, then add 1 Tbsp olive oil. Add the chopped spinach and a pinch of salt. Sauté the spinach until it has fully wilted, then remove it from the heat.
2. While the spinach is sautéing, stir together the breadcrumbs, garlic powder, freshly cracked pepper (5 or 6 cranks of a pepper mill), and salt in a large bowl. Lightly whisk the egg, then add the egg, ground turkey, sautéed spinach, and crumbled feta to the bowl with the breadcrumbs. Use your hands to combine these ingredients until evenly mixed.
3. Shape the meat mixture into balls, about one heaping tablespoon each. You should get approximately 24 meatballs.
4. Wipe out the skillet used for the spinach, add another tablespoon of oil, and heat the skillet once again over medium. Once hot, swirl the oil in the skillet to make sure the surface is coated, then add half of the meatballs. Cook the meatballs for about a minute to a minute and a half on each side, or until the meatballs are well browned and cooked through (about 6-8 minutes total). Remove the cooked meatballs to a clean bowl and repeat with the second batch.
5. Serve your cooked meatballs with your favorite sauce, over pasta, rice, or roasted vegetables.",4,23.9,1.15,402.8,28.15,11.85,552.8
https://www.budgetbytes.com/spinach-and-mushroom-quesadillas/,Spinach and Mushroom Quesadillas,4.89,18,10 minutes,20 minutes,"1. Slice the mushrooms and add them to a skillet with the cooking oil, garlic powder, crushed red pepper, and half of the salt and pepper. Sauté over medium until the mushrooms have release all of their water and it has evaporated out of the skillet.  Set the mushrooms aside.
2. While the mushrooms are cooking, thaw the frozen spinach then squeeze out as much of the water as possible. You should have about one cup of spinach (loosely packed) once squeezed.
3. Add the mushrooms, spinach, shredded mozzarella, sour cream, and another ⅛ tsp each of salt and pepper to a bowl, then stir to combine.
4. Add about ½ cup of the cheesy spinach mushroom mixture to each tortilla, spread it out to cover one side of the tortilla, then fold to close.
5. Cook the quesadillas in a skillet over medium heat until brown and crispy on the outside and melty on the inside (I do not use butter or oil in the skillet, but can if you want a more fried texture).
6. Slice the quesadillas and serve!",5,16,3,297,18,20,652
https://www.budgetbytes.com/spinach-artichoke-quesadillas/,Spinach Artichoke Quesadillas,4.86,7,5 minutes,5 minutes,"1. Spread the spinach artichoke dip over one half of the tortilla. Top with pieces of shredded chicken and a couple dashes of your favorite hot sauce.
2. Fold the tortilla in half to close, then place it in a dry skillet. Cook the quesadilla over medium heat until brown and crispy on one side, then flip and cook and until brown and crispy on the second side.
3. Slice the quesadilla into two or three pieces with a pizza slicer or large knife, and serve.",1,26.2,4.3,683.5,52.4,29.4,1237.3
https://www.budgetbytes.com/spinach-artichoke-wonderpot/,One Pot Spinach and Artichoke Pasta,4.07,115,10 minutes,15 minutes,"1. Rinse the mushrooms to remove any dirt or debris, then slice them thinly. Drain the can of artichoke hearts and roughly chop them into bite-sized pieces. Thinly slice the onion and garlic (you can mince the garlic and dice the onion if you don't like large pieces).
2. Place the vegetable broth, olive oil, mushrooms, artichoke hearts, onions, and garlic in a large pot. Break the fettuccine in half and add it to the pot along with the oregano, thyme, and some freshly cracked pepper (10-15 cranks of a pepper mill). Push the ingredients down under the broth as much as possible. Place a lid on the pot and bring it up to a rolling boil over high heat.
3. As soon as it reaches a boil, stir the pot to evenly distribute the ingredients and prevent the pasta from sticking. Turn the heat down to low so that the pot is simmering. Allow the pot to simmer, with the lid on, stirring every couple of minutes, for 10-15 minutes, or until the pasta is tender and most of the liquid has been absorbed. Make sure the broth is simmering the entire time, turning the heat up slightly, if needed, to maintain a simmer.
4. Once the pasta is cooked through, add the spinach and stir it into the pasta, allowing the heat to wilt the spinach (if using frozen, stir until the heat has thawed the spinach).
5. Serve the pasta hot with a pinch of crushed red pepper and some crumbled feta on top, if desired).",6,13.22,10.42,372.45,13.25,56.48,1393.85
https://www.budgetbytes.com/spinach-chickpea-and-quinoa-salad/,Spinach Chickpea and Quinoa Salad,4.88,39,5 minutes,15 minutes,"1. While your quinoa (or other grain) is cooking, prepare the vinaigrette so it has a few minutes for the flavors to blend. In a small bowl, whisk together the olive oil, red wine vinegar, lemon juice, oregano, garlic powder, salt, and some freshly cracked pepper. Set the dressing aside.
2. Roughly chop the spinach into smaller pieces, then place them in a large bowl. Slice the tomatoes in half, then add them to the bowl with the spinach. Rinse and drain the chickpeas, then add them to the bowl. Lastly, crumble the feta over top. Give these ingredients a brief stir until they’re combined.
3. Allow your quinoa or grains to cool slightly, or just to the point where it’s no longer steaming. Add the warm quinoa to the salad and stir to combine. The heat from the quinoa will slightly wilt the spinach.
4. Finally, drizzle the dressing over top and stir briefly once more. Serve the salad immediately, or refrigerate up to 4-5 days.",4,15.1,11.85,384.5,15,48.63,809.88
